as_of_date;valuation_time_utc;currency;collateral_curve;market;instrument_id;option_type;exercise_style;settlement_type;expiry_label;expiry_date;expiry_years;swap_tenor_label;underlying_maturity_date;swap_tenor_years;moneyness_bps;strike_rate;forward_swap_rate;atm_normal_vol_bps;normal_vol_bid_bps;normal_vol_mid_bps;normal_vol_ask_bps;black_vol_mid_pct;annuity;discount_factor_to_expiry;notional_eur;premium_bid_eur;premium_mid_eur;premium_ask_eur;premium_mid_bp_notional;intrinsic_value_eur;time_value_eur;vega_eur_per_1bp;delta_annuity_adjusted;quote_source;quote_age_min;liquidity_score;quote_quality;synthetic_seed
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;0;0,027591;0,027591;93,0805;91,6419;93,2969;94,9519;33,8143;2,84138711;0,99824329;100291131;300750,67;306182,05;311613,43;30,5293;0;306182,05;3281,8;1,42069356;BROKER_C;1;99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;0;0,027591;0,027591;93,0805;91,6419;93,2969;94,9519;33,8143;2,84138711;0,99824329;100291131;300750,67;306182,05;311613,43;30,5293;0;306182,05;3281,8;-1,42069356;BROKER_A;1;99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;25;0,030091;0,027591;93,0805;91,3257;93,0957;94,8657;32,3093;2,84138711;0,99824329;100949206;69456,81;73218,44;77042,49;7,253;0;73218,44;2143,09;0,50042548;BROKER_A;1;97,03;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;25;0,030091;0,027591;93,0805;91,3257;93,0957;94,8657;32,3093;2,84138711;0,99824329;100949206;786546,24;790307,87;794131,93;78,2877;717089,43;73218,44;2143,09;-2,34096164;BROKER_C;1;97,03;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;50;0,032591;0,027591;93,0805;90,8551;92,7351;94,6151;30,9251;2,84138711;0,99824329;101590580;8231,17;9285,01;10416,08;0,914;0;9285,01;581,03;0,08779643;BROKER_B;2;94,78;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;50;0,032591;0,027591;93,0805;90,8551;92,7351;94,6151;30,9251;2,84138711;0,99824329;101590580;1451522;1452575,84;1453706,91;142,9833;1443290,82;9285,01;581,03;-2,75359068;COMPOSITE;2;94,78;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;100;0,037591;0,027591;93,0805;89,637;91,742;93,847;28,4867;2,84138711;0,99824329;51389290;4,88;7,29;10,63;0,0014;0;7,29;1,35;0,00022649;BROKER_B;4;90,28;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;100;0,037591;0,027591;93,0805;89,637;91,742;93,847;28,4867;2,84138711;0,99824329;51389290;1460173,54;1460175,95;1460179,3;284,1401;1460168,66;7,29;1,35;-2,84116063;BROKER_B;4;90,28;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;150;0,042591;0,027591;93,0805;88,9015;91,2315;93,5615;26,6135;2,84138711;0,99824329;25942973;0;0;0;0;0;0;0;0,00000002;BROKER_A;6;85,78;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;150;0,042591;0,027591;93,0805;88,9015;91,2315;93,5615;26,6135;2,84138711;0,99824329;25942973;1105710,44;1105710,44;1105710,44;426,2081;1105710,44;0;0;-2,8413871;BROKER_C;6;85,78;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;200;0,047591;0,027591;93,0805;88,7981;91,3531;93,9081;25,2103;2,84138711;0,99824329;10450091;0;0;0;0;0;0;0;0;BROKER_A;7;81,28;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T3Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;3Y;2029-07-10;3;200;0,047591;0,027591;93,0805;88,7981;91,3531;93,9081;25,2103;2,84138711;0,99824329;10450091;593855,08;593855,08;593855,08;568,2774;593855,08;0;0;-2,84138711;BROKER_C;7;81,28;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-200;0,00892827;0,02892827;98,4932;100,2086;102,8086;105,4086;63,9712;4,59955705;0,99824329;9931257;913587,66;913587,66;913587,66;919,9114;913587,66;0;0;4,59955705;BROKER_A;5;80,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-200;0,00892827;0,02892827;98,4932;100,2086;102,8086;105,4086;63,9712;4,59955705;0,99824329;9931257;0;0;0;0;0;0;0;0;BROKER_C;5;80,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-150;0,01392827;0,02892827;98,4932;99,1464;101,5214;103,8964;50,5764;4,59955705;0,99824329;24509310;1690979,55;1690979,55;1690979,56;689,9336;1690979,54;0,01;0;4,59955634;COMPOSITE;3;85,18;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-150;0,01392827;0,02892827;98,4932;99,1464;101,5214;103,8964;50,5764;4,59955705;0,99824329;24509310;0;0,01;0,02;0;0;0,01;0;-0,00000071;BROKER_B;3;85,18;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-100;0,01892827;0,02892827;98,4932;97,8579;100,0079;102,1579;42,7384;4,59955705;0,99824329;48449716;2228503,71;2228515,75;2228531,32;459,9647;2228472,33;43,42;6,37;4,5983323;BROKER_C;2;89,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-100;0,01892827;0,02892827;98,4932;97,8579;100,0079;102,1579;42,7384;4,59955705;0,99824329;48449716;31,39;43,42;58,99;0,009;0;43,42;6,37;-0,00122475;BROKER_A;2;89,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-50;0,02392827;0,02892827;98,4932;97,2627;99,1877;101,1127;37,6999;4,59955705;0,99824329;95978877;2225869,67;2227937,18;2230130,76;232,1279;2207301,6;20635,58;1106,76;4,41380412;BROKER_B;1;94,18;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-50;0,02392827;0,02892827;98,4932;97,2627;99,1877;101,1127;37,6999;4,59955705;0,99824329;95978877;18568,07;20635,58;22829,16;2,15;0;20635,58;1106,76;-0,18575293;COMPOSITE;1;94,18;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-25;0,02642827;0,02892827;98,4932;97,1884;99,0034;100,8184;35,8059;4,59955705;0,99824329;95620951;1225499,86;1231725,87;1238039,86;128,8134;1099535,05;132190,82;3454,88;3,72170034;COMPOSITE;1;96,43;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;-25;0,02642827;0,02892827;98,4932;97,1884;99,0034;100,8184;35,8059;4,59955705;0,99824329;95620951;125964,81;132190,82;138504,81;13,8245;0;132190,82;3454,88;-0,87785671;BROKER_B;1;96,43;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;0;0,02892827;0,02892827;98,4932;97,0996;98,7996;100,4996;34,1533;4,59955705;0,99824329;95340072;490375,27;498960,66;507546,05;52,3348;0;498960,66;5050,23;2,29977852;BROKER_A;1;98,68;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;0;0,02892827;0,02892827;98,4932;97,0996;98,7996;100,4996;34,1533;4,59955705;0,99824329;95340072;490375,27;498960,66;507546,05;52,3348;0;498960,66;5050,23;-2,29977852;BROKER_C;1;98,68;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;25;0,03142827;0,02892827;98,4932;96,6827;98,4977;100,3127;32,6667;4,59955705;0,99824329;95141182;123623,1;129792,85;136051,13;13,6421;0;129792,85;3424,03;0,87224746;BROKER_C;1;96,43;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;25;0,03142827;0,02892827;98,4932;96,6827;98,4977;100,3127;32,6667;4,59955705;0,99824329;95141182;1217641,34;1223811,08;1230069,36;128,6311;1094018,24;129792,85;3424,03;-3,72730959;BROKER_A;1;96,43;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;50;0,03392827;0,02892827;98,4932;96,1163;98,0413;99,9663;31,2944;4,59955705;0,99824329;95027779;17224,21;19197,01;21294,5;2,0201;0;19197,01;1057,19;0,17774077;BROKER_A;1;94,18;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;50;0,03392827;0,02892827;98,4932;96,1163;98,0413;99,9663;31,2944;4,59955705;0,99824329;95027779;2202652,66;2204625,46;2206722,95;231,998;2185428,45;19197,01;1057,19;-4,42181628;BROKER_C;1;94,18;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;100;0,03892827;0,02892827;98,4932;94,9031;97,0531;99,2031;28,9212;4,59955705;0,99824329;47531939;19,08;27,13;37,81;0,0057;0;27,13;4,31;0,00082322;BROKER_B;2;89,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;100;0,03892827;0,02892827;98,4932;94,9031;97,0531;99,2031;28,9212;4,59955705;0,99824329;47531939;2186277,73;2186285,78;2186296,46;459,9614;2186258,65;27,13;4,31;-4,59873383;COMPOSITE;2;89,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;150;0,04392827;0,02892827;98,4932;94,3556;96,7306;99,1056;27,135;4,59955705;0,99824329;23861460;0;0;0;0;0;0;0;0,00000018;BROKER_B;3;85,18;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;150;0,04392827;0,02892827;98,4932;94,3556;96,7306;99,1056;27,135;4,59955705;0,99824329;23861460;1646282,2;1646282,2;1646282,2;689,9336;1646282,2;0;0;-4,59955687;COMPOSITE;3;85,18;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;200;0,04892827;0,02892827;98,4932;94,2427;96,8427;99,4427;25,741;4,59955705;0,99824329;9614690;0;0;0;0;0;0;0;0;BROKER_A;5;80,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T5Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;5Y;2031-07-10;5;200;0,04892827;0,02892827;98,4932;94,2427;96,8427;99,4427;25,741;4,59955705;0,99824329;9614690;884466,3;884466,3;884466,3;919,9114;884466,3;0;0;-4,59955705;BROKER_C;5;80,68;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-200;0,00954091;0,02954091;99,6297;101,3187;103,9587;106,5987;61,9233;6,25239235;0,99824329;10478938;1310368,64;1310368,64;1310368,64;1250,4785;1310368,64;0;0;6,25239235;BROKER_C;9;79,42;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-200;0,00954091;0,02954091;99,6297;101,3187;103,9587;106,5987;61,9233;6,25239235;0,99824329;10478938;0;0;0;0;0;0;0;0;BROKER_A;9;79,42;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-150;0,01454091;0,02954091;99,6297;100,0972;102,5122;104,9272;49,4615;6,25239235;0,99824329;26249584;2461840,48;2461840,49;2461840,51;937,8589;2461840,47;0,02;0;6,2523911;BROKER_B;7;83,92;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-150;0,01454091;0,02954091;99,6297;100,0972;102,5122;104,9272;49,4615;6,25239235;0,99824329;26249584;0,01;0,02;0,03;0;0;0,02;0;-0,00000125;COMPOSITE;7;83,92;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-100;0,01954091;0,02954091;99,6297;98,9127;101,1027;103,2927;42,0803;6,25239235;0,99824329;52428532;3278091,79;3278112,34;3278138,85;625,2535;3278037,52;74,82;10,66;6,25047968;COMPOSITE;5;88,42;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-100;0,01954091;0,02954091;99,6297;98,9127;101,1027;103,2927;42,0803;6,25239235;0,99824329;52428532;54,27;74,82;101,32;0,0143;0;74,82;10,66;-0,00191267;BROKER_B;5;88,42;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-50;0,02454091;0,02954091;99,6297;98,4908;100,4558;102,4208;37,3094;6,25239235;0,99824329;104375471;3292358,98;3295602,14;3299039,51;315,7449;3262981,98;32620,16;1699,89;5,98768729;BROKER_A;4;92,92;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-50;0,02454091;0,02954091;99,6297;98,4908;100,4558;102,4208;37,3094;6,25239235;0,99824329;104375471;29377;32620,16;36057,53;3,1253;0;32620,16;1699,89;-0,26470506;BROKER_C;4;92,92;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-25;0,02704091;0,02954091;99,6297;98,4118;100,2618;102,1118;35,4742;6,25239235;0,99824329;104016719;1818338,99;1827814,18;1837420,74;175,7231;1625883,34;201930,83;5157,72;5,04031068;BROKER_C;3;95,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;-25;0,02704091;0,02954091;99,6297;98,4118;100,2618;102,1118;35,4742;6,25239235;0,99824329;104016719;192455,65;201930,83;211537,4;19,4133;0;201930,83;5157,72;-1,21208167;BROKER_A;3;95,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;0;0,02954091;0,02954091;99,6297;98,2378;99,9778;101,7178;33,8438;6,25239235;0,99824329;103587296;732741,48;745719,89;758698,29;71,9895;0;745719,89;7458,85;3,12619617;BROKER_A;2;97,42;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;0;0,02954091;0,02954091;99,6297;98,2378;99,9778;101,7178;33,8438;6,25239235;0,99824329;103587296;732741,48;745719,89;758698,29;71,9895;0;745719,89;7458,85;-3,12619617;BROKER_C;2;97,42;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;25;0,03204091;0,02954091;99,6297;97,7205;99,5705;101,4205;32,3643;6,25239235;0,99824329;103094756;187274,99;196616,12;206089,51;19,0714;0;196616,12;5085,5;1,20180719;BROKER_B;3;95,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;25;0,03204091;0,02954091;99,6297;97,7205;99,5705;101,4205;32,3643;6,25239235;0,99824329;103094756;1798747,15;1808088,28;1817561,67;175,3812;1611472,16;196616,12;5085,5;-5,05058516;BROKER_B;3;95,17;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;50;0,03454091;0,02954091;99,6297;97,0791;99,0441;101,0091;31,0063;6,25239235;0,99824329;102547766;26691,13;29740,47;32980,57;2,9002;0;29740,47;1600,35;0,25113117;COMPOSITE;4;92,92;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;50;0,03454091;0,02954091;99,6297;97,0791;99,0441;101,0091;31,0063;6,25239235;0,99824329;102547766;3232535,46;3235584,81;3238824,91;315,5198;3205844,34;29740,47;1600,35;-6,00126118;BROKER_B;4;92,92;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;100;0,03954091;0,02954091;99,6297;95,9468;98,1368;100,3268;28,7142;6,25239235;0,99824329;50664860;32,89;46,58;64,67;0,0092;0;46,58;7,18;0,00129976;BROKER_C;5;88,42;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;100;0,03954091;0,02954091;99,6297;95,9468;98,1368;100,3268;28,7142;6,25239235;0,99824329;50664860;3167798,72;3167812,41;3167830,49;625,2484;3167765,83;46,58;7,18;-6,25109258;BROKER_A;5;88,42;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;150;0,04454091;0,02954091;99,6297;95,5712;97,9862;100,4012;27,013;6,25239235;0,99824329;25004625;0;0;0,01;0;0;0;0;0,00000036;BROKER_B;7;83,92;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;150;0,04454091;0,02954091;99,6297;95,5712;97,9862;100,4012;27,013;6,25239235;0,99824329;25004625;2345080,89;2345080,89;2345080,9;937,8589;2345080,89;0;0;-6,25239199;COMPOSITE;7;83,92;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E1M-T7Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;1M;2026-07-10;0,08333333;7Y;2033-07-10;7;200;0,04954091;0,02954091;99,6297;95,3748;98,0148;100,6548;25,6211;6,25239235;0,99824329;9870598;0;0;0;0;0;0;0;0;BROKER_B;9;79,42;WIDE_BID_ASK;20260610
